estado,lat,lon,municipio,valor,variavel
Parana,-25.900266419823748,-49.111387518021694,Tijucas Do Sul,1714.453948778698,pr
Parana,-24.704350204959365,-53.7776580318869,Toledo,1549.2750706515733,pr
Parana,-23.726051167211565,-49.96285189736774,Tomazina,1313.4667765390209,pr
Parana,-25.43782634395528,-53.22389947455113,Tres Barras Do Parana,1838.332450871338,pr
Parana,-24.94999779372469,-48.90113675807656,Tunas Do Parana,1603.075923317035,pr
Parana,-23.87911913971659,-52.84366555131208,Tuneiras Do Oeste,1407.5176630730691,pr
Parana,-24.648382555539797,-53.508988229662094,Tupassi,1592.6781913218708,pr
Parana,-25.014352714939825,-51.48041025127655,Turvo,1681.6901974188468,pr
Parana,-24.50464216591681,-53.02088392266619,Ubirata,1617.7787775940592,pr
Parana,-23.6758877306101,-53.41441613241033,Umuarama,1428.069124945716,pr
Parana,-26.110634438719384,-51.07552810501042,Uniao Da Vitoria,1679.303921568628,pr
Parana,-23.06728029938776,-52.10975636558037,Uniflor,1267.6702500492222,pr
Parana,-23.21559263121681,-50.82906723705471,Urai,1317.1525637890277,pr
Parana,-24.17218262850717,-50.24362405851169,Ventania,1395.288627180195,pr
Parana,-25.003483051150223,-53.921031276984905,Vera Cruz Do Oeste,1748.6559638590743,pr
Parana,-25.877240801107416,-52.9612259540245,Vere,1899.3803484320556,pr
Parana,-23.53820016367401,-53.825423663000905,Vila Alta,1401.4776305533908,pr
Parana,-25.408510330511582,-52.23643867180329,Virmond,1758.9465944866777,pr
Parana,-26.277366280973933,-52.80405672662671,Vitorino,1954.7225257928928,pr
Parana,-23.853952605059376,-49.78394445888914,Wenceslau Braz,1250.4659536282495,pr
Parana,-23.734814437800207,-53.59142981266087,Xambre,1399.69133932797,pr
Parana,-23.3113634407236,-50.30617559636987,Abatia,311.5566302410292,ro
Parana,-24.78198572393535,-48.81938139185752,Adrianopolis,544.5472389408234,ro
Parana,-26.025500944348547,-49.30915503163259,Agudos Do Sul,668.200648011782,ro
Parana,-25.284879262939167,-49.32279352221987,Almirante Tamandare,812.7985070402606,ro
Parana,-24.81271986316362,-52.69190706204459,Altamira Do Parana,607.9130947120339,ro
Parana,-23.075624088388185,-52.32303483177894,Alto Parana,278.44034568597067,ro
Parana,-24.09684947018157,-53.401071102162526,Alto Piquiri,410.1919034331134,ro
Parana,-23.876836349520453,-53.974932192088026,Altonia,381.7730446177311,ro
Parana,-22.80922893558029,-51.25530154606044,Alvorada Do Sul,288.3589369988545,ro
Parana,-23.126876710233294,-52.8333538472672,Amapora,246.39246962766225,ro
Parana,-25.917283996956755,-53.48086809030535,Ampere,830.4399271470021,ro
Parana,-24.687080113934048,-53.08655087063656,Anahy,597.3010305614785,ro
Parana,-23.01718055051018,-50.27099665255532,Andira,241.1703958128884,ro
Parana,-23.19104998532254,-51.91753450172287,Angulo,323.40481380563125,ro
Parana,-25.297100885708645,-48.7244665273992,Antonina,975.3475742607754,ro
Parana,-25.96009381969834,-50.12756374361736,Antonio Olinto,587.4397980529407,ro
Parana,-23.57170063598918,-51.44568867694088,Apucarana,477.041862704636,ro
Parana,-23.43956963527952,-51.43083876311044,Arapongas,465.1145584355114,ro
Parana,-24.095755998577165,-49.97129056843969,Arapoti,359.4779129459472,ro
Parana,-24.342889523651877,-51.81722970490522,Arapua,477.3416581545796,ro
Parana,-23.95506448944045,-52.576466981472535,Araruna,428.56291758178224,ro
Parana,-25.604969936681385,-49.44231491033618,Araucaria,550.5227500501103,ro
Parana,-24.376993236989662,-51.53702162149531,Ariranha Do Ivai,507.1949619925601,ro
Parana,-23.407406302644542,-50.87466862808969,Assai,382.4641399544579,ro
Parana,-24.42580258623949,-53.58351313409039,Assis Chateaubriand,453.7744520204941,ro
Parana,-23.249470863065923,-51.69896029598928,Astorga,355.1575104648601,ro
Parana,-23.12802687944233,-52.0638700653777,Atalaia,309.8712273361228,ro
Parana,-25.518045960709436,-49.69338755907608,Balsa Nova,608.7950081566067,ro
Parana,-25.88404703372891,-53.640828757245075,Bela Vista Da Caroba,795.5989379882812,ro
Parana,-23.159503330307786,-50.34627106138839,Bandeirantes,257.49908800138314,ro
Parana,-24.075758318247303,-52.03864893883746,Barbosa Ferraz,450.5441411976993,ro
Parana,-23.10506013380549,-50.1593385850829,Barra Do Jacare,263.7965620328849,ro
Parana,-26.241908430713966,-53.519212482667626,Barracao,856.7870778267254,ro
Parana,-25.880407446406785,-53.63361857818678,Bela Vista Do Caroba,795.5989563446606,ro
Parana,-23.00413808718452,-51.23480342228881,Bela Vista Do Paraiso,340.81178521617846,ro
Parana,-26.170427998184792,-51.52454412973263,Bituruna,802.9544542418788,ro
Parana,-24.255841644600213,-52.747322857525695,Boa Esperanca,495.7484570168994,ro
Parana,-25.639586036122544,-53.225372443202986,Boa Esperanca Do Iguacu,794.3799455984171,ro
Parana,-24.85672317507604,-51.56843653231792,Boa Ventura De Sao Roque,638.5568705996598,ro
Parana,-25.43266098078551,-53.42118635347359,Boa Vista Da Aparecida,713.1549297793065,ro
Parana,-25.114230004895,-48.93272682020478,Bocaiuva Do Sul,798.6093632174276,ro
Parana,-26.159463843088123,-53.55884085619456,Bom Jesus Do Sul,844.8394003033484,ro
Parana,-23.71266702285502,-51.82362800284434,Bom Sucesso,427.59218750000025,ro
Parana,-26.084413561472672,-52.83758885653265,Bom Sucesso Do Sul,812.8617647058823,ro
Parana,-23.938595016521305,-51.58983615401616,Borrazopolis,491.4359099311039,ro
Parana,-24.805170453203203,-53.091972801765934,Braganey,660.3280620402944,ro
Parana,-24.166286313334595,-53.5402438695913,Brasilandia Do Sul,393.1216486751719,ro
Parana,-22.810681847610088,-51.71224159334099,Cafeara,289.80165917362456,ro
Parana,-24.698163552252915,-53.36623365452108,Cafelandia,600.193880729862,ro
Parana,-23.981440242980877,-53.57535063961108,Cafezal Do Sul,350.3030558853273,ro
Parana,-23.66737619258017,-51.33432332727234,California,504.22232467169584,ro
Parana,-22.996351533747795,-50.08379603326436,Cambara,268.10532011301245,ro
Parana,-23.180489859512114,-51.28425743320313,Cambe,401.535941961874,ro
Parana,-23.63104377381792,-51.56584125869474,Cambira,470.4218204775025,ro
Parana,-24.60777679062426,-52.78275947275158,Campina Da Lagoa,575.3682052662269,ro
Parana,-25.13060458649609,-51.78031643622133,Campina Do Simao,721.8837066259438,ro
Parana,-25.18579286153949,-48.84433052479307,Campina Grande Do Sul,863.2650474595191,ro
Parana,-24.931120798371616,-53.01374204441723,Campo Bonito,690.5420682469397,ro
Parana,-25.97729785910995,-49.65590425492028,Campo Do Tenente,533.8238628711357,ro
Parana,-25.29231922977588,-49.61967781933465,Campo Largo,702.507201841072,ro
Parana,-25.286641276869897,-49.46574350541317,Campo Magro,736.5217656974293,ro
Parana,-24.104511030961483,-52.38005136675874,Campo Mourao,500.34541821792,ro
Parana,-24.642279670996388,-51.25757478146409,Candido De Abreu,523.7035721662797,ro
Parana,-25.521215911142423,-52.01984808182168,Candoi,709.2414969764288,ro
Parana,-25.28627403458064,-52.132626865056906,Cantagalo,710.612105818077,ro
Parana,-25.609641770709448,-53.76193853124615,Capanema,662.5032648125756,ro
Parana,-25.48368607949452,-53.58959506130368,Capitao Leonidas Marques,687.2687154637422,ro
Parana,-24.89276250078533,-50.151090599312745,Carambei,605.600365657452,ro
Parana,-23.45859835220994,-49.71195941215549,Carlopolis,322.38910354177267,ro
Parana,-25.03059492414602,-53.3811164505534,Cascavel,695.0238877931189,ro
Parana,-24.798786564748468,-49.8414261016661,Castro,693.8867192341868,ro
Parana,-25.243098645680288,-53.156368586127456,Catanduvas,733.6863233389781,ro
Parana,-22.809870919748484,-51.56448307662657,Centenario Do Sul,278.7619445258327,ro
Parana,-24.87500082181302,-49.27871513434264,Cerro Azul,488.3531249560015,ro
Parana,-25.24225120804488,-53.76264470253064,Ceu Azul,691.8165146277452,ro
Parana,-25.810745228939496,-52.45577030351382,Chopinzinho,759.920615243343,ro
Parana,-23.726894618385938,-52.62646477057447,Cianorte,374.714689862422,ro
Parana,-23.381304832844677,-52.95839369159364,Cidade Gaucha,285.3212872706423,ro
Parana,-26.34412038857464,-52.35717733650711,Clevelandia,1015.4522485821548,ro
Parana,-25.315455270484502,-49.1766589642582,Colombo,814.108792510961,ro
Parana,-22.83539872000621,-51.96962767100713,Colorado,287.58699287847463,ro
Parana,-23.604334400216025,-50.50400364428752,Congonhinhas,404.8364708808584,ro
Parana,-23.592972298516298,-50.12680335282696,Conselheiro Mairinck,356.4553710840994,ro
Parana,-25.723965479929227,-49.519246042687584,Contenda,508.2317179846047,ro
Parana,-24.74487683797181,-53.23821444019202,Corbelia,645.4419936521224,ro
Parana,-23.22709508868132,-50.62060276248493,Cornelio Procopio,299.8950426097315,ro
Parana,-26.18029936976928,-51.92457184630248,Coronel Domingos Soares,828.7156399812562,ro
Parana,-25.99364659762484,-52.56281647951831,Coronel Vivida,803.00269335512,ro
Parana,-24.12944351515861,-52.143603470766536,Corumbatai Do Sul,460.6070997725699,ro
Parana,-25.92205119008845,-51.23186226588281,Cruz Machado,750.4284342125322,ro
Parana,-25.59487641702953,-53.12917203925363,Cruzeiro Do Iguacu,792.7899918443436,ro
Parana,-23.75555186597149,-53.08421064348642,Cruzeiro Do Oeste,364.03661282070016,ro
Parana,-22.987194495150863,-52.16186126220335,Cruzeiro Do Sul,285.13470218275995,ro
Parana,-24.02093011012163,-51.47562183964224,Cruzmaltina,510.9789789789791,ro
Parana,-25.475931521073555,-49.28904245544162,Curitiba,669.3679760028025,ro
Parana,-24.0109366048826,-50.4655501844636,Curiuva,398.6013443472627,ro
Parana,-24.954290982333024,-54.10046431039312,Diamante D'oeste,591.2298508371385,ro
Parana,-22.63551682255624,-52.89242179629403,Diamante Do Norte,204.8989112809822,ro
Parana,-24.990223729869204,-52.70384168835956,Diamante Do Sul,666.7096108843538,ro
Parana,-25.749351908921057,-53.07473959626724,Dois Vizinhos,803.4093504158242,ro
Parana,-23.34692260012622,-53.28861422007859,Douradina,275.57605151390607,ro
Parana,-23.56083710366656,-52.21434843407629,Doutor Camargo,351.63305984555984,ro
Parana,-24.62598992202382,-49.3924326849088,Doutor Ulysses,499.8797540047156,ro
Parana,-25.90562204451421,-53.153370429540885,Eneas Marques,834.1951898978217,ro
Parana,-23.760185230760666,-52.27046846193075,Engenheiro Beltrao,391.0254375352848,ro
Parana,-24.714330659166563,-54.222328171296624,Entre Rios Do Oeste,518.1336356141798,ro
Parana,-23.71361290476925,-53.79727407455307,Esperanca Nova,336.47263600596943,ro
Parana,-25.33573743038424,-52.777082780458926,Espigao Alto Do Iguacu,717.633195099862,ro
Parana,-24.12339393108501,-52.62837584785618,Farol,471.17205998421474,ro
Parana,-24.00151989916534,-51.2893892834954,Faxinal,515.7512638809696,ro
Parana,-25.67673975003301,-49.29785938300393,Fazenda Rio Grande,576.2693950732773,ro
Parana,-23.901250095054166,-52.02949395607461,Fenix,449.5584885620915,ro
Parana,-25.516460616254943,-50.50851453710705,Fernandes Pinheiro,583.362319038514,ro
Parana,-23.87240112398465,-50.4272820594778,Figueira,387.87556589147295,ro
Parana,-26.23691029688449,-53.2925677280211,Flor Da Serra Do Sul,875.190808367957,ro
Parana,-23.33317560046541,-52.34971077347674,Florai,311.07311417669496,ro
Parana,-23.606516686277804,-52.089797134907606,Floresta,372.0338026474128,ro
Parana,-22.89294647247548,-51.40190695450569,Florestopolis,298.30932406334495,ro
Parana,-23.105434159161828,-51.95624094350901,Florida,317.0366320645906,ro
Parana,-24.292106020379748,-53.3304532138829,Formosa Do Oeste,479.33949614824064,ro
Parana,-25.468547149845485,-54.4827058508401,Foz Do Iguacu,602.7267129805861,ro
Parana,-25.696728602781324,-52.08832534684947,Foz Do Jordao,730.5431240830824,ro
Parana,-24.09438074360406,-53.87201277466058,Francisco Alves,398.3568249434727,ro
Parana,-26.048664449575742,-53.131155930609474,Francisco Beltrao,847.9796894977167,ro
Parana,-26.47281185567356,-51.39203762659111,General Carneiro,770.3798588604287,ro
Parana,-24.15887208783744,-51.90720773298685,Godoy Moreira,453.5364551422319,ro
Parana,-24.16750031950271,-53.05301114275376,Goioere,445.2950802562441,ro
Parana,-25.12621514814969,-51.9952330707141,Goioxim,706.2076277402005,ro
Parana,-24.188545886161087,-51.44716565359191,Grandes Rios,507.61218678107326,ro
Parana,-24.210772510630115,-54.23458716122105,Guaira,504.2456146530467,ro
Parana,-22.922025138365115,-52.73962169053737,Guairaca,238.0934061203725,ro
Parana,-25.15775497377012,-50.854604265727794,Guamiranga,541.9885359236895,ro
Parana,-23.46733430031522,-50.07635818966121,Guapirama,371.2945338597025,ro
Parana,-23.325366908400305,-52.82707701771578,Guaporema,277.393802209647,ro
Parana,-22.959513069176342,-51.682801081803454,Guaraci,316.04929996164174,ro
Parana,-25.053965481415684,-52.863529071688845,Guaraniacu,698.1875224375201,ro
Parana,-25.375229558663133,-51.48930527843669,Guarapuava,727.3608474515571,ro
Parana,-25.21115704753116,-48.37212654306221,Guaraquecaba,1163.7764097363086,ro
Parana,-25.81711222258672,-48.768703968383285,Guaratuba,1011.8530294678826,ro
Parana,-26.149497334747323,-52.36754596186116,Honorio Serpa,902.8608879492596,ro
Parana,-23.779624427202307,-50.28545730625726,Ibaiti,368.8760885839052,ro
Parana,-25.148534574409386,-53.02839089251902,Ibema,743.8528190269226,ro
Parana,-23.2364834318486,-51.03732973723453,Ibipora,377.8806422607577,ro
Parana,-23.37249201134564,-53.58508243744164,Icaraima,294.70552694526526,ro
Parana,-23.22612932652568,-51.84596722252237,Iguaracu,334.10202475992133,ro
Parana,-24.640712035719883,-53.142560277056994,Iguatu,592.5009908394092,ro
Parana,-24.437896298326205,-50.74069708909645,Imbau,455.99281698221466,ro
Parana,-25.226114088071583,-50.66341035724357,Imbituva,554.2109952806928,ro
Parana,-25.63593122804986,-51.19673563968144,Inacio Martins,761.2299881767773,ro
Parana,-22.71802685121704,-52.22496790567565,Inaja,233.069890873016,ro
Parana,-23.485350737646783,-52.67264272160392,Indianopolis,320.4444703324014,ro
Parana,-24.99269841013337,-50.58877329542006,Ipiranga,522.3908446446072,ro
Parana,-24.029550086112977,-53.73600304553298,Ipora,359.1974037109444,ro
Parana,-24.438120130846425,-53.35043287685951,Iracema Do Oeste,523.61123517097,ro
Parana,-25.48830803127908,-50.824628312212255,Irati,624.7151070578901,ro
Parana,-24.35097459534644,-52.10948658165817,Iretama,399.6530533841116,ro
Parana,-22.66232659397524,-51.96582518145069,Itaguaje,250.82525223407325,ro
Parana,-25.154255889199483,-54.357370919348654,Itaipulandia,574.9801640689088,ro
Parana,-22.98221380723721,-50.41344612777896,Itambaraca,241.43262155666483,ro
Parana,-23.70614228928481,-52.00775339259462,Itambe,401.2437040513062,ro
Parana,-25.98535024064649,-52.82169902504558,Itapejara D'oeste,795.9064211944318,ro
Parana,-25.11332069080215,-49.49813897053859,Itaperucu,677.328181760648,ro
Parana,-22.72994318563744,-52.898189183731226,Itauna Do Sul,219.31334887334887,ro
Parana,-24.98524054857438,-50.85975548095329,Ivai,521.4023615068061,ro
Parana,-24.28276935826044,-51.628707412589165,Ivaipora,515.8010108932463,ro
Parana,-23.352801282722577,-53.42341775271692,Ivate,287.47728572746564,ro
Parana,-23.599997802588607,-52.178519445723055,Ivatuba,363.8706497686583,ro
Parana,-23.71714259516955,-50.07927591748506,Jaboti,333.0980473618613,ro
Parana,-23.148715655108536,-49.947483864199135,Jacarezinho,314.34862370874265,ro
Parana,-23.06404709446659,-51.5586578244749,Jaguapita,341.8064614497054,ro
Parana,-24.33050570214775,-49.69713544995618,Jaguariaiva,501.68356656439386,ro
Parana,-23.62732166699912,-51.68376885555225,Jandaia Do Sul,443.81984562258793,ro
Parana,-24.124716570794973,-52.80890274268534,Janiopolis,429.9298756660746,ro
Parana,-23.727900916091063,-50.16309247352929,Japira,352.05627240143366,ro
Parana,-23.43750433195756,-52.54066837521887,Japura,310.4714657611771,ro
Parana,-24.20553507794084,-51.77109824558693,Jardim Alegre,485.6690623947658,ro
Parana,-22.573332004450407,-52.07864191017627,Jardim Olinda,221.30735538438304,ro
Parana,-23.254059212363988,-50.918317432184665,Jataizinho,347.40828449959776,ro
Parana,-24.422291852351684,-53.40874964429361,Jesuitas,511.3671097046412,ro
Parana,-23.45587747189505,-49.9096460775699,Joaquim Tavora,375.28264604810994,ro
Parana,-23.47798383839353,-50.22931003666097,Jundiai Do Sul,348.36807796974875,ro
Parana,-24.398934113974104,-52.83820057267146,Juranda,522.3843143666885,ro
Parana,-23.63623030109599,-52.445896921512,Jussara,356.79547872340424,ro
Parana,-23.856472002485635,-51.68932469691415,Kalore,471.3475673029859,ro
Parana,-25.7697168531774,-49.871328136269895,Lapa,518.2832558097851,ro
Parana,-24.9156009459136,-52.46094469857031,Laranjal,647.323366388999,ro
Parana,-25.35416949112029,-52.379708320703024,Laranjeiras Do Sul,732.3712082665915,ro
Parana,-23.02976513143677,-50.71310435242704,Leopolis,278.7674840478828,ro
Parana,-24.09217119599259,-51.638989946289485,Lidianopolis,500.7061346915676,ro
Parana,-25.263021757557613,-53.55563272194924,Lindoeste,693.9657389428263,ro
Parana,-22.948605231136582,-53.07088685744033,Loanda,226.3099169803261,ro
Parana,-22.981159147178275,-51.9868947419154,Lobato,301.19920083113567,ro
Parana,-23.523450999935303,-51.10533390773215,Londrina,463.0097981273657,ro
Parana,-24.34587618410784,-52.32940202867372,Luiziana,547.7008112140887,ro
Parana,-24.07732261791466,-51.76842119909213,Lunardelli,479.30132228142895,ro
Parana,-22.727298202199616,-51.66426783477265,Lupionopolis,266.42136139008454,ro
Parana,-25.880128729967364,-50.85749384663945,Mallet,699.8689354404016,ro
Parana,-24.35691278935189,-52.58290034583252,Mambore,572.1648392659514,ro
Parana,-23.278335993982942,-52.05491235134879,Mandaguacu,321.9231764705882,ro
Parana,-23.48174549937634,-51.70610375247446,Mandaguari,392.6294285551178,ro
Parana,-25.83850906933468,-49.317847391825154,Mandirituba,595.9476284030311,ro
Parana,-26.094369363787937,-53.34498248875912,Manfrinopolis,852.6466962653432,ro
Parana,-26.035157598684204,-52.20586538124442,Mangueirinha,849.9204081632654,ro
Parana,-24.48692577063386,-51.63826707997976,Manoel Ribas,497.45730816077935,ro
Parana,-24.58529149217757,-54.15069403792136,Marechal Candido Rondon,526.7200196656834,ro
Parana,-23.57929657937785,-53.22237552590622,Maria Helena,334.96178951228444,ro
Parana,-23.530131213824934,-51.86713704867715,Marialva,374.71396940418686,ro
Parana,-23.77323079990573,-51.28326904777133,Marilandia Do Sul,514.3537730767349,ro
Parana,-22.736959710822703,-53.06059625758692,Marilena,215.82655322166096,ro
Parana,-24.052468721013547,-53.20679291796121,Mariluz,410.1310947838792,ro
Parana,-23.400879341956127,-51.96739221863119,Maringa,333.9779274530475,ro
Parana,-26.335672121794623,-52.58015015774385,Mariopolis,898.6077408396021,ro
Parana,-24.439303014136467,-53.78067151397738,Maripa,448.8141132119927,ro
Parana,-26.24450416566554,-53.09193229139415,Marmeleiro,879.3959032458531,ro
Parana,-25.099620590534784,-52.25222848589147,Marquinho,684.6477404574509,ro
Parana,-23.7536461918489,-51.65881554287439,Marumbi,465.8373157557448,ro
Parana,-25.3594157022168,-53.90445283471576,Matelandia,697.1604001739888,ro
Parana,-25.76177431490732,-48.55481869985952,Matinhos,1118.0802409638554,ro
Parana,-24.701299505922076,-52.21256980760981,Mato Rico,631.1392108686226,ro
Parana,-23.91291467726425,-51.17733055702496,Maua Da Serra,531.9704205769898,ro
Parana,-25.260852840271284,-54.10126903517666,Medianeira,710.8749791706723,ro
Parana,-24.43378073869086,-54.18445790967184,Mercedes,514.7214715144574,ro
Parana,-23.20072020723264,-52.74493820875961,Mirador,259.705665135549,ro
Parana,-22.974144182667864,-51.48390307319446,Miraselva,327.49681837336703,ro
Parana,-25.09612674723077,-54.22922798997401,Missal,612.0018883281789,ro
Parana,-24.02490395449478,-53.00120928509419,Moreira Sales,402.5217857340186,ro
Parana,-25.517045397372264,-48.856058541122096,Morretes,1012.95239914384,ro
Parana,-23.12935613590586,-51.73403487776526,Munhoz De Melo,336.2452300310471,ro
Parana,-22.913106945817784,-51.79893624586849,Nossa Senhora Das Gracas,309.23863756195294,ro
Parana,-23.167522127072218,-52.60991416650728,Nova Alianca Do Ivai,263.0123489932886,ro
Parana,-23.343713415407777,-50.70495738036925,Nova America Da Colina,341.22741736175465,ro
Parana,-24.504283796912453,-53.27363104247399,Nova Aurora,544.0662990344606,ro
Parana,-24.655447895648656,-52.55066159387097,Nova Cantu,609.3893746559148,ro
Parana,-23.190904910795005,-52.25011152374658,Nova Esperanca,300.27396429935084,ro
Parana,-25.89903669553213,-53.25743935974528,Nova Esperanca Do Sudoeste,834.9351101240051,ro
Parana,-23.41715329881276,-50.53775118711008,Nova Fatima,336.689435897436,ro
Parana,-25.220735121650797,-52.55955539208397,Nova Laranjeiras,708.8862127902008,ro
Parana,-22.786930964782226,-52.95338083910168,Nova Londrina,221.20675096442355,ro
Parana,-23.42644826561626,-53.07101236571054,Nova Olimpia,293.3807055127107,ro
Parana,-25.587929260982623,-53.37811626260654,Nova Prata Do Iguacu,749.511682498089,ro
Parana,-23.59250075540813,-50.74083817896855,Nova Santa Barbara,412.5078839239857,ro
Parana,-24.43955563896095,-53.95805631030108,Nova Santa Rosa,493.2342746400887,ro
Parana,-24.461044599608684,-51.94398751899757,Nova Tebas,454.4791302260177,ro
Parana,-23.781411069667147,-51.53164841816389,Novo Itacolomi,474.9758441871684,ro
Parana,-24.13419426337839,-50.947619719742086,Ortigueira,473.7483704480978,ro
Parana,-23.45939127210443,-52.23049544494426,Ourizona,337.09381702779604,ro
Parana,-24.79322336928487,-53.90932111558325,Ouro Verde Do Oeste,503.5881108539094,ro
Parana,-23.46475420819482,-52.12202800418941,Paicandu,334.91589068825914,ro
Parana,-26.449822266604603,-51.81308526077404,Palmas,810.2933621014901,ro
Parana,-25.44309031941617,-50.05822028599283,Palmeira,604.0031270920234,ro
Parana,-24.853803960657014,-52.244498974635306,Palmital,645.8503595473426,ro
Parana,-24.26718374510919,-53.82210298381134,Palotina,428.3463449419568,ro
Parana,-23.264780299179108,-52.63474955505384,Paraiso Do Norte,277.3885794655414,ro
Parana,-22.8484550638577,-52.14535788336986,Paranacity,270.5965683796686,ro
Parana,-25.54648769971796,-48.55301161799714,Paranagua,1128.844229506931,ro
Parana,-22.661792182821618,-52.10143689611362,Paranapoema,235.1311019458545,ro
Parana,-22.920556414665786,-52.510188523484594,Paranavai,244.48288654210668,ro
Parana,-24.63161749449615,-54.25629099840873,Pato Bragado,511.4651571804458,ro
Parana,-26.16862377269908,-52.66268303083581,Pato Branco,819.7133465374053,ro
Parana,-26.176866231155486,-50.86071953630849,Paula Freitas,679.1585391908131,ro
Parana,-26.06066500096741,-50.74847405055909,Paulo Frontin,671.1680500255231,ro
Parana,-23.931813439900903,-52.32679352414165,Peabiru,436.1189254439806,ro
Parana,-23.919218391813576,-53.366851000209664,Perobal,374.4383665462975,ro
Parana,-23.831858700728027,-53.70547739768763,Perola,335.5412298054731,ro
Parana,-25.845756098592204,-53.75397071849756,Perola D'oeste,738.4001903815908,ro
Parana,-26.089544698335956,-49.4512739228251,Pien,627.8498522522523,ro
Parana,-25.41810746419702,-49.15716946310438,Pinhais,766.2263141620283,ro
Parana,-26.015339210697725,-53.47763641045995,Pinhal De Sao Bento,836.0422972448584,ro
Parana,-23.90939202013587,-50.06719973609403,Pinhalao,342.58271633864433,ro
Parana,-25.785003106861957,-51.63167140739613,Pinhao,764.0413494874535,ro
Parana,-24.46959895319243,-49.93751915349563,Pirai Do Sul,566.3305625388589,ro
Parana,-25.470954816598457,-49.05434338153044,Piraquara,934.2672142027544,ro
Parana,-24.689922365384472,-51.779680861566696,Pitanga,620.8454422924455,ro
Parana,-23.208834484496908,-51.57186440901566,Pitangueiras,375.0307812013694,ro
Parana,-23.090247074194615,-52.934461499397365,Planaltina Do Parana,238.8635557731005,ro
Parana,-25.733804688042632,-53.70992372086066,Planalto,712.5382810724835,ro
Parana,-25.140505539609578,-50.08311736062514,Ponta Grossa,609.6257217775831,ro
Parana,-25.639381825594967,-48.47586419191938,Pontal Do Parana,1143.743965089755,ro
Parana,-22.74204378665904,-51.40965513359127,Porecatu,257.19488760692263,ro
Parana,-25.53017438565372,-49.89729738900273,Porto Amazonas,570.6293114339863,ro
Parana,-25.58314521838751,-52.3821124813732,Porto Barreiro,720.2445028877887,ro
Parana,-22.831424015631228,-53.3131895997101,Porto Rico,226.3522644456013,ro
Parana,-26.2282204236813,-51.22625945072554,Porto Vitoria,744.8883194057565,ro
Parana,-23.030519534139497,-51.40307244001605,Prado Ferreira,343.3480845596823,ro
Parana,-25.966186090393087,-53.72135461667047,Pranchita,797.8876482213439,ro
Parana,-23.263307703104253,-52.14863990106673,Presidente Castelo Branco,316.6908568634642,ro
Parana,-22.860001647196498,-51.07371208373892,Primeiro De Maio,314.56847024564365,ro
Parana,-25.12499531411195,-51.10372556216052,Prudentopolis,596.8849134678379,ro
Parana,-24.29753466819947,-53.138625465101605,Quarto Centenario,490.8298745122851,ro
Parana,-23.563836946442464,-49.930402374188965,Quatigua,346.59449497367154,ro
Parana,-25.36760927329889,-48.99432934655184,Quatro Barras,979.641530740276,ro
Parana,-24.525980509247347,-54.00552690174055,Quatro Pontes,510.8003202328967,ro
Parana,-25.457045365667675,-52.954396749111496,Quedas Do Iguacu,707.6711017514788,ro
Parana,-23.04384466708617,-53.52088768389069,Querencia Do Norte,253.47346720557724,ro
Parana,-23.82936319049485,-52.13949894940819,Quinta Do Sol,416.7527617717248,ro
Parana,-25.91363867526596,-49.48439058485072,Quitandinha,538.2662079510703,ro
Parana,-25.097062397180764,-54.05274108086283,Ramilandia,670.0232320908115,ro
Parana,-23.08023464959631,-50.91842653893256,Rancho Alegre,312.2480388832373,ro
Parana,-24.28907245155756,-52.9562729130635,Rancho Alegre D'oeste,483.8779900590244,ro
Parana,-25.673715600258053,-53.54309234604139,Realeza,748.0525475849636,ro
Parana,-25.65808106418621,-50.62003055044363,Reboucas,624.0595538917484,ro
Parana,-26.227370888709224,-52.94667745549328,Renascenca,859.683881952327,ro
Parana,-24.599126812734458,-50.95977625983888,Reserva,498.7973032340916,ro
Parana,-25.86730661468668,-51.96301815114597,Reserva Do Iguacu,774.1508625336924,ro
Parana,-23.26086575001164,-49.76232951557808,Ribeirao Claro,349.1575754803292,ro
Parana,-23.447463716656888,-50.37403778455396,Ribeirao Do Pinhal,336.0995695618755,ro
Parana,-25.720354164941973,-50.79118544748317,Rio Azul,674.778238013807,ro
Parana,-23.797083537009733,-51.4330149079403,Rio Bom,491.186935050993,ro
Parana,-25.543758991009003,-52.603953642498695,Rio Bonito Do Iguacu,715.3199774084236,ro
Parana,-24.34405692690644,-51.35858350228136,Rio Branco Do Ivai,511.7514811463045,ro
Parana,-25.07782133709918,-49.34437651042237,Rio Branco Do Sul,664.3816748382942,ro
Parana,-26.094222424621908,-49.68313372583854,Rio Negro,585.2188285687685,ro
Parana,-23.271902903337743,-51.40876480448376,Rolandia,427.4658094999165,ro
Parana,-24.56338129106926,-52.25064659876261,Roncador,586.2557663186417,ro
Parana,-23.476729204392427,-52.8031080938182,Rondon,315.88241391184573,ro
Parana,-24.320716967977884,-51.20817571769462,Rosario Do Ivai,485.9235922413059,ro
Parana,-23.348321382929853,-51.58401885455373,Sabaudia,404.6587507543754,ro
Parana,-26.137588968064023,-53.41757943599072,Salgado Filho,848.2903584672438,ro
Parana,-23.629888612778124,-49.682244020825,Salto Do Itarare,273.1547989074126,ro
Parana,-25.7741254516288,-53.28832600772932,Salto Do Lontra,809.6907972638962,ro
